repo,path,id,group,stated_status_line,lifecycle_phase,owner,baseline_status,baseline_closed,last_git_commit_date,last_git_commit,age_days,evidence_line,evidence_quote,evidence,classification_method,checked_boxes,unchecked_boxes,source_sha256,retirement_candidate,retirement_reason,duplicate_id_across_repos
futon3c,futon3c/holes/missions/E-pattern-mining.md,E-pattern-mining,open,L4: **Status:** ACCEPTED / MAP-SEEDED (claude-1 authored 2026-05-25; accepted by Codex 2026-05-25; bounded embedded MAP pass required before v0 implementation claims).,"L4 (status phase mentions): MAP, MAP",L7: Codex. | L412: `M-patterns-done-right` + `M-the-futon-stack` / `M-recommendation-bindings`,accepted / map-seeded (claude-1 authored 2026-05-25; accepted by codex 2026-05-2,no,2026-05-27T10:32:08+01:00,4905d5f55971805aea855b8b48f0606482949451,117,4,**Status:** ACCEPTED / MAP-SEEDED (claude-1 authored 2026-05-25; accepted by Codex 2026-05-25; bounded embedded MAP pass required before v0 implementation claims).,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,a152a8a4099830321f14e69bcb3aacd264eb2245a948f0adecbc64d7eeddb51c,yes,Open; last Git touch 2026-05-27 UTC (117 days before census date).,
futon3c,futon3c/holes/missions/E-pilot-contract-compliance.md,E-pilot-contract-compliance,open,"L4: **Status:** IDENTIFY — finding recorded; ""run-via-WM"" use case captured; cron deferred. | L57:   phase: hop into `:street-sweeper`, run the (consented) cycle, hop back.","L57: hop into `:street-sweeper`, run the (consented) cycle, hop back.",,"identify — finding recorded; ""run-via-wm"" use case captured; cron deferred.",no,2026-06-15T15:00:32+01:00,0aa76cd3b215581c15f2c2e13f79d4e68047ebce,98,4,"**Status:** IDENTIFY — finding recorded; ""run-via-WM"" use case captured; cron deferred.",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,aa212530fb864d1fe1d4d7d749ed156ddb820267ce62b7caa163f27b6b5a2a01,yes,Open; last Git touch 2026-06-15 UTC (98 days before census date).,
futon3c,futon3c/holes/missions/E-pilot-hop-trigger-wiring.md,E-pilot-hop-trigger-wiring,open,L4: **Status:** SPEC awaiting operator review BEFORE implementation (Joe's call).,,L6: claude-1 (inhabiting `:war-machine-pilot`; emacs-repl surface).,spec awaiting operator review before implementation (joe's call).,no,2026-05-27T10:32:08+01:00,f054b73a4b5e110f8c3868d95809e6c84716cd41,117,4,**Status:** SPEC awaiting operator review BEFORE implementation (Joe's call).,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,5875b05e4d3df6a117c68b6a05cbca4664afcfc36b04410acd40233c70b29295,yes,Open; last Git touch 2026-05-27 UTC (117 days before census date).,
futon3c,futon3c/holes/missions/E-pilot-vsatarcs-feed.md,E-pilot-vsatarcs-feed,open,L4: **Status:** EXECUTED by Codex on 2026-05-25. Mechanism landed; 9-item backfill ingested into canonical VSATARCS; next live substrate event still needed to demonstrate post-landing auto-flow.,,L7: Codex.,executed by codex on 2026-05-25. mechanism landed; 9-item backfill ingested into,no,2026-05-27T10:32:08+01:00,a5b6a86ec77d19ce89b078e873c1ba46e311e2bf,117,4,**Status:** EXECUTED by Codex on 2026-05-25. Mechanism landed; 9-item backfill ingested into canonical VSATARCS; next live substrate event still needed to demonstrate post-landing auto-flow.,Mechanism executed but next live substrate event still required to demonstrate auto-flow.,manual,0,0,92f9d4dce95c5a524fc1d67d72b274a6eb45d6fa4715c92c0845c1ba1853b8b6,yes,Open; last Git touch 2026-05-27 UTC (117 days before census date).,
futon3c,futon3c/holes/missions/E-r3d-per-entity-attribution.md,E-r3d-per-entity-attribution,open,L4: **Status:** IDENTIFY,L4 (status phase mentions): IDENTIFY,L15: Joe / pilot.,identify,no,2026-05-30T21:20:46+01:00,928fda4c1a5799bdede181c11577740f4d55fda7,114,4,**Status:** IDENTIFY,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,73efe1ec2926d916c707c6aa4e05f151eb1d57395406b5f43c99435aa5bbe457,yes,Open; last Git touch 2026-05-30 UTC (114 days before census date).,
futon3c,futon3c/holes/missions/E-storyteller.md,E-storyteller,open,L7: **Status:** SCOPED (vision recorded 2026-05-29; not started),,,scoped (vision recorded 2026-05-29; not started),no,2026-05-29T14:14:36+01:00,b40d47a77a81b8f7c2c739aa40cc7cff6912e55b,115,7,**Status:** SCOPED (vision recorded 2026-05-29; not started),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,5c43d36c34491152394f63886fe9f8bb3745c25c2c9b3450416032f52fb37627,yes,Open; last Git touch 2026-05-29 UTC (115 days before census date).,
futon3c,futon3c/holes/missions/E-street-sweeper.md,E-street-sweeper,open,L10: **Status:** ACTIVE — Phase 3 complete; defer-queue (60 packets) awaits operator review; INV catalog expanded 9 → 22 (data-driven); test suite 29 deftests / 94 assertions passing.,,L13: claude-2 (accepted + executed; see Checkpoint 1 below),active — phase 3 complete; defer-queue (60 packets) awaits operator review; inv ,yes,2026-05-27T10:32:08+01:00,c0c9bb359a90fb9f0516959115408b22c9121c89,117,4,the in-flight mission needs addressed but shouldn't derail to build,ACTIVE; deferred packet queue awaits operator review.,manual,0,0,efd20c49af5816219306aa8b6a5a2aca9a04f50b37fee34583a427ea35248240,yes,Open; last Git touch 2026-05-27 UTC (117 days before census date).,
futon3c,futon3c/holes/missions/E-substrate-2-sorry-typing.md,E-substrate-2-sorry-typing,open,L4: **Status:** HEAD drafted; IDENTIFY ratified; MAP ratified; DERIVE ratified; ARGUE ratified; VERIFY ratified; INSTANTIATE drafted; awaiting operator VERIFY-of-INSTANTIATE before DOCUMENT.,"L4 (status phase mentions): HEAD, IDENTIFY, MAP, DERIVE, ARGUE, VERIFY, INSTANTIATE, VERIFY, INSTANTIATE, DOCUMENT","L6: codex-5 via Agency bell (current surface: bell; caller: claude-1). | L128: codex-5. Per the handoff constraints, this excursion is not sub-handed off.",head drafted; identify ratified; map ratified; derive ratified; argue ratified; ,no,2026-05-27T20:16:39+01:00,2d99dcb880d701c0e6fd56d0d075d8cca61c6213,117,4,**Status:** HEAD drafted; IDENTIFY ratified; MAP ratified; DERIVE ratified; ARGUE ratified; VERIFY ratified; INSTANTIATE drafted; awaiting operator VERIFY-of-INSTANTIATE before DOCUMENT.,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,5,c0329750aef8c3b97c7b1b4be285ca25fd18cf96e22b0af92f6bc943f0d67e76,yes,Open; last Git touch 2026-05-27 UTC (117 days before census date).,
futon3c,futon3c/holes/missions/E-support-coverage.md,E-support-coverage,open,L4: **Status:** SCOPED — multi-cycle plan; first cycle to start as a regular operator-paced inhabitation (NOT a candidate for `[[project_claude_autorunner]]` v1 because the design choices in cycle 1 need operator judgement).,,"L6: claude-1 (`:war-machine-pilot` peripheral, emacs-repl surface paired with Joe). | L51: operator-paced after cycle 1 approval; *candidate for autorunner once schema is fixed* (mechanical work). | L60: operator-paced or autorunner; mechanical port of the 4-channel pattern. | L70: operator-paced.",scoped — multi-cycle plan; first cycle to start as a regular operator-paced inha,no,2026-05-27T10:32:08+01:00,70b6b031e1930c90e0a006f8840462579761e497,117,4,**Status:** SCOPED — multi-cycle plan; first cycle to start as a regular operator-paced inhabitation (NOT a candidate for `[[project_claude_autorunner]]` v1 because the design choices in cycle 1 need operator judgement).,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,8081fd6c7670f83a9ab6630221700568fbc3d41f34209a8b928ce23ce4764a94,yes,Open; last Git touch 2026-05-27 UTC (117 days before census date).,
futon3c,futon3c/holes/missions/E-ticks-firing-ratio-likelihood.md,E-ticks-firing-ratio-likelihood,open,L4: **Status:** EXECUTED,,,executed,no,2026-05-30T22:43:50+01:00,1ebaa714bed6cd12064b5e6626fd163145d64d54,114,4,**Status:** EXECUTED,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,df064c21688c8b0e63669a6178d4489dc05a75df8cc0a28fdb5ba58b8680abd8,yes,Open; last Git touch 2026-05-30 UTC (114 days before census date).,
futon3c,futon3c/holes/missions/E-wm-live-recommendation.md,E-wm-live-recommendation,open,L4: **Status:** SCOPED + IN PROGRESS by claude-1 (NOT handed off — claude-1 finishes this one).,,L6: claude-1 (inhabiting `:war-machine-pilot` peripheral; emacs-repl surface paired with Joe).,scoped + in progress by claude-1 (not handed off — claude-1 finishes this one).,no,2026-05-25T20:44:43+01:00,dcde63c010eea2ec2b102d23f738122f580da82c,119,4,**Status:** SCOPED + IN PROGRESS by claude-1 (NOT handed off — claude-1 finishes this one).,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,d7d591990feadcf0cb9aee7550ee6558a4b29fbe729ffccf30cca28b6fecc71b,yes,Open; last Git touch 2026-05-25 UTC (119 days before census date).,
futon3c,futon3c/holes/missions/E-wm-metric-redesign.md,E-wm-metric-redesign,open,"L4: **Status:** SCOPED by claude-1 (NOT handed off — claude-1 finishes this one, following the E-wm-live-recommendation pattern).",,L6: claude-1 (inhabiting `:war-machine-pilot` peripheral; emacs-repl surface paired with Joe).,"scoped by claude-1 (not handed off — claude-1 finishes this one, following the e",no,2026-05-25T21:11:01+01:00,6c073d6e7ca773994f67c429fa676972635b209b,119,4,"**Status:** SCOPED by claude-1 (NOT handed off — claude-1 finishes this one, following the E-wm-live-recommendation pattern).",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,925dbebbcbcb4579b0783d2807c0edfa9f1800536c39e98e884a4d7fbaed8c4d,yes,Open; last Git touch 2026-05-25 UTC (119 days before census date).,
futon3c,futon3c/holes/missions/E-wm-staleness-meta-stop.md,E-wm-staleness-meta-stop,open,"L4: **Status:** SCOPED, awaiting owner assignment (claude-2 authored, will execute unless reassigned)",,,"scoped, awaiting owner assignment (claude-2 authored, will execute unless reassi",no,2026-05-27T10:32:08+01:00,67c6438b903e59aa18f0381718e9a7a89cd104f4,117,4,"**Status:** SCOPED, awaiting owner assignment (claude-2 authored, will execute unless reassigned)",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,14adf4121612d437431a6e62a5f95abf8d1b4eb6530e8df2420816fcf0561bf8,yes,Open; last Git touch 2026-05-27 UTC (117 days before census date).,
futon3c,futon3c/holes/missions/M-IRC-stability.md,M-IRC-stability,closed-witnessed,"L4: Status: Complete (all 6 failure modes fixed, 16 stability tests, 2026-02-23)",,,"complete (all 6 failure modes fixed, 16 stability tests, 2026-02-23)",yes,2026-02-23T23:01:52+00:00,0f55ac8dc7febf457e24265faf73997cd979d88d,210,196,- [x] Server sends PING to idle clients after :ping-interval-ms,"All recorded checklists marked met, six failure modes fixed, 16 stability tests; implementation and test file pointers in the document.",manual,27,0,00270da50f0b66ffa7ee5ae6ea54b3c618a3f524885852ad5b876d6bdcb8d063,no,,
futon3c,futon3c/holes/missions/M-action-cost-modelling.md,M-action-cost-modelling,open,"L4: **Status:** HEAD / IDENTIFY / MAP / DERIVE / ARGUE / VERIFY all drafted and operator-ratified through 2026-05-27. VERIFY's 10 carried-forward tensions: 4 done (T1, T5, T8, T10), 4 held for downstream INSTANTIATE (T2, T4, T6, T9 — all blocked on `E-substrate-2-sorry-typing.md`'s own INSTANTIATE which is a future cycle), 2 future-Joe-triggered (T3, T7). Mission ready for INSTANTIATE when Joe ratifies.","L4 (status phase mentions): HEAD, IDENTIFY, MAP, DERIVE, ARGUE, VERIFY, VERIFY, INSTANTIATE, INSTANTIATE, INSTANTIATE","L6: claude-1 (inhabiting `:war-machine-pilot`, emacs-repl with Joe). | L140: claude-1 / Joe paired (operator-paced); this excursion explicitly NOT autorunner-eligible at IDENTIFY (judgement-heavy)",head → identify → map → derive → argue → verify complete; retitled from e- to m-,yes,2026-05-30T22:04:21+01:00,5f7da8961ecf58ff6931cd405ff888da48490601,114,4,"**Status:** HEAD / IDENTIFY / MAP / DERIVE / ARGUE / VERIFY all drafted and operator-ratified through 2026-05-27. VERIFY's 10 carried-forward tensions: 4 done (T1, T5, T8, T10), 4 held for downstream INSTANTIATE (T2, T4, T6, T9 — all blocked on `E-substrate-2-sorry-typing.md`'s own INSTANTIATE which is a future cycle), 2 future-Joe-triggered (T3, T7). Mission ready for INSTANTIATE when Joe ratifies.",Lifecycle phases drafted/ratified but carried-forward INSTANTIATE tensions remain.,manual,6,6,b545fc982855744a341d60a490be6cbbd6a8a1e3c2dcd897bc7959f470c504e9,yes,Open; last Git touch 2026-05-30 UTC (114 days before census date).,
futon3c,futon3c/holes/missions/M-agency-hardening-datapoints.md,M-agency-hardening-datapoints,closed-unwitnessed,L3: Status: archived,,,archived,yes,2026-07-10T09:16:20+01:00,10d8145afb4d22ad624079d25cafa7c6a957a5fb,73,3,Status: archived,Archived status records no retirement reason; inspected scope/criteria have no explicit complete discharge with a witness. Archive stamp alone is insufficient; any older status is retained in CSV.,manual,0,0,897be4642944b69fc3227a708216c0503f1ca41ccf6a43785e761b7acf8ba646,no,,
futon3c,futon3c/holes/missions/M-agency-hardening.md,M-agency-hardening,closed-unwitnessed,L4: Status: CLOSED 2026-06-12 (Joe's call) — **but see,,,closed 2026-06-12 (joe's call) — **but see,yes,2026-08-03T15:14:52+01:00,bf1117b16d9e0520ee992a51eea4f1eef76c21aa,49,324,- [ ] Two humans and at least three agent roles can share the IRC channel with,"CLOSED but eleven acceptance boxes remain unchecked; August regression explicitly leaves formal reopening to Joe, not a recorded retirement.",manual,0,11,48cc537f859f05c37708dfdd13e46c639418b8a938d91aa3d474198ab336d45d,no,,
futon3c,futon3c/holes/missions/M-agency-refactor.md,M-agency-refactor,closed-unwitnessed,L2: Status: archived | L47: **Status:** Complete | L67: **Status:** Complete (561da67),,,archived,yes,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: archived,Archived status records no retirement reason; inspected scope/criteria have no explicit complete discharge with a witness. Archive stamp alone is insufficient; any older status is retained in CSV.,manual,23,1,f8732076670115bb232786027e1a9717ca5ccb24264a8fcfd70c35e3a44715b7,no,,
futon3c,futon3c/holes/missions/M-agents-queue.md,M-agents-queue,open,L4: Status: IDENTIFY — **PARKED** 2026-06-13 (Joe). Held: claude-1 on `/loop` manages,L4 (status phase mentions): IDENTIFY,,identify — **parked** 2026-06-13 (joe). held: claude-1 on `/loop` manages,no,2026-06-15T14:05:35+01:00,1c89081fc1366ecbcd9a5fb5941a09821e9d9353,98,4,Status: IDENTIFY — **PARKED** 2026-06-13 (Joe). Held: claude-1 on `/loop` manages,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,5278e2ec21813508466c8686c6904851c53505a5b4d2443599e791e591b454a4,yes,Open; last Git touch 2026-06-15 UTC (98 days before census date).,
futon3c,futon3c/holes/missions/M-alfworld-pattern-discovery.md,M-alfworld-pattern-discovery,closed-witnessed,"L4: **Status:** Complete (10/10 patterns written, commit 2713661, 2026-02-20)",,,"complete (10/10 patterns written, commit 2713661, 2026-02-20)",yes,2026-02-24T21:45:16+00:00,5bbc116ceb1d44173af98937221e37f2d02f97cc,209,15,**Completion criterion:** 10 flexiarg patterns written to `library/alfworld/`.,The sole completion criterion is ten flexiarg patterns; header records 10/10 written and commit 2713661.,manual,0,0,3873e18583ded437f93ea6924dcd1fa651e3161c3aa64037b26e3dd43d20df6b,no,,
futon3c,futon3c/holes/missions/M-apm-demonstration.md,M-apm-demonstration,open,L3: **Status:** HEAD complete; IDENTIFY draft pending operator acceptance (2026-08-14),"L3 (status phase mentions): HEAD, IDENTIFY","L336: `ams-claude-2` (Zone), operator Joe.",head complete; identify draft pending operator acceptance (2026-08-14),yes,2026-08-20T15:46:05+00:00,2e2a74425a82cb9aec5c423613dc75f065b30766,32,4,**Gate:** operator-acceptance — HEAD must be recognised as faithful to the,"HEAD complete, IDENTIFY draft pending operator acceptance.",manual,0,0,0abc8484a418f6ea4cd42573dd2942ce0b28571fb4216043664c4e6c89e7788e,yes,Open; last Git touch 2026-08-20 UTC (32 days before census date).,
futon3c,futon3c/holes/missions/M-apm-solutions.md,M-apm-solutions,open,"L2: Status: parked | L5: **Status:** INSTANTIATE (all 6 gates pass, bonus rounds in progress)",L5 (status phase mentions): INSTANTIATE,L252: Claude | L379: Codex | L592: Claude + Codex | L861: Claude | L1054: Claude | L1218: Codex,parked,no,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: parked,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,9,18,5bd9129c17fd02baaea568c6293f2f362465df0a51e035cde4f49ac3a74be9e7,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon3c,futon3c/holes/missions/M-archaeology-control.md,M-archaeology-control,open,L1: **Status:** INSTANTIATE complete (2026-04-29) for three sibling artifact-classes; deferred siblings recorded in scope-out.,L1 (status phase mentions): INSTANTIATE,L145: Joe (architectural authority on what counts as obsolete) +,instantiate complete (2026-04-29) for three sibling artifact-classes; deferred s,yes,2026-05-01T19:50:52+01:00,eb02d6de609fadb9a9eab5a874067a1322ac6545,143,1,**Status:** INSTANTIATE complete (2026-04-29) for three sibling artifact-classes; deferred siblings recorded in scope-out.,Only INSTANTIATE for three artifact classes is complete; no whole-mission closure asserted and remaining siblings are scoped out.,manual,0,0,3c2db5317d5eb962dd7d5a0dc93bb746d7431c80dc58ea077689102e26cf7b73,yes,Open; last Git touch 2026-05-01 UTC (143 days before census date).,
futon3c,futon3c/holes/missions/M-autoclock-in.md,M-autoclock-in,open,"L3: **Status:** INSTANTIATE-1 (first implementation, 2026-06-03) — explicit resolved target auto-promotion is implemented in `agent-chat.el`; broader confirmation/XTDB witnesses remain future work.",L3 (status phase mentions): INSTANTIATE,"L4: claude-4** (going-forward, 2026-06-27 — Joe passed it here; it is D1 of campaign C-cascade-real: the durable agent↔session↔mission lineage, building on the bg-process process-tree node-type). codex-2 did the INSTANTIATE-1 first implementation; Joe/agents review. | L209: codex-2 (impl, per this mission's pattern); | L273: codex (handoff,","instantiate-1 (first implementation, 2026-06-03) — explicit resolved target auto",no,2026-09-21T19:37:18+00:00,efd7f7eaa4e6bc1a169922a8f32e40ac1e98aaf7,0,3,"**Status:** INSTANTIATE-1 (first implementation, 2026-06-03) — explicit resolved target auto-promotion is implemented in `agent-chat.el`; broader confirmation/XTDB witnesses remain future work.",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,9581560eb78c50787c83976f9abe0ccff779d70af8b0dd611385560a6064d612,no,,
futon3c,futon3c/holes/missions/M-autonomous-pattern-lifecycle.md,M-autonomous-pattern-lifecycle,open,L2: Status: parked | L5: Status: READY,,,status: parked,no,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: parked,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,1ae379eabf13151a1cba8712a7ed0a351e08579ec465d5e0b1d1d7f2f35799e6,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon3c,futon3c/holes/missions/M-bounded-disposition.md,M-bounded-disposition,open,L1: **Status:** INSTANTIATE complete (2026-04-29) for the stash slice; siblings handed to Codex via GitHub issue.,L1 (status phase mentions): INSTANTIATE,L146: Joe (architectural authority on disposition vocabulary +,instantiate complete (2026-04-29) for the stash slice; siblings handed to codex ,yes,2026-05-01T19:50:52+01:00,eb02d6de609fadb9a9eab5a874067a1322ac6545,143,1,**Status:** INSTANTIATE complete (2026-04-29) for the stash slice; siblings handed to Codex via GitHub issue.,"Only stash-slice INSTANTIATE is complete; sibling work handed off, not whole-mission completion.",manual,0,0,86db60dbe4dfb159757a2bd2a4f9f07cb2304d3b25cfdea5100de5ecd22e368b,yes,Open; last Git touch 2026-05-01 UTC (143 days before census date).,
futon3c,futon3c/holes/missions/M-bounded-in-flight-state.md,M-bounded-in-flight-state,open,L1: Status: open,L83: IDENTIFY (2026-05-03),"L432: operator (Joe), with agent assistance for derivation, implementation, and worked examples.",open,no,2026-05-04T15:17:24+01:00,14f4f1a9c3d31c469f4c15178adc068f6d4ad26c,140,1,Status: open,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,02afed90d42e6dafe7351c647e7fa5c2f3aa0bb400de661ec826162fee7f4518,yes,Open; last Git touch 2026-05-04 UTC (140 days before census date).,
futon3c,futon3c/holes/missions/M-case-studies.md,M-case-studies,undetermined,,,,unknown,no,2026-08-12T13:15:44+00:00,545e1c46603625f839c3b6da5958d33b6ca57a95,40,,,No recognized document status/lifecycle field in first 80 lines; later section statuses are not promoted to mission status.,no-header,0,0,fdec6af6cf472491dc651ad9bc21828dbaf3f2dddc5676147e9faaf7a4a1458b,no,,
futon3c,futon3c/holes/missions/M-chipwitz-corps.md,M-chipwitz-corps,open,L3: **Status:** IDENTIFY (chartered 2026-06-11 from a live motivating example),L3 (status phase mentions): IDENTIFY,L4: Joe + fable-1 (ground control); develops as-we-go alongside the WM pilot loop,identify (chartered 2026-06-11 from a live motivating example),no,2026-06-11T11:22:56+01:00,d883e712beed76c5bf48b2c4c28940c0f9332d8b,102,3,**Status:** IDENTIFY (chartered 2026-06-11 from a live motivating example),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,6,97ea324820630c358d3aedf7eb1d10208634b3fce618b434fb9e15fbb4f54f8e,yes,Open; last Git touch 2026-06-11 UTC (102 days before census date).,
futon3c,futon3c/holes/missions/M-codex-agent-behaviour.md,M-codex-agent-behaviour,closed-witnessed,L3: **Status:** COMPLETE (2026-03-08),,,complete (2026-03-08),yes,2026-03-08T17:17:52+00:00,c167aec6e23de85a3b6f5d524d45cd1825ed34d3,197,482,### Completion criteria check,"All six completion criteria mapped to enforcement code, tests and two live invokes; scripts/test_enforcement_live.clj is the demonstration pointer.",manual,0,0,32acf8c52d9cc9382af88f3939b4717b209c5b95f9bd76c409b6874bb44b4992,no,,
futon3c,futon3c/holes/missions/M-codex-irc-execution.md,M-codex-irc-execution,closed-witnessed,L3: **Status:** DONE (2026-03-08),,L62: futon3c runtime/transport layer.,done (2026-03-08),yes,2026-03-08T00:36:57+00:00,d195e635b91287c10faffb0376f52c713f74d5e9,197,349,### 5.3 Completion criteria check (IDENTIFY -> VERIFY),"All five completion criteria explicitly met with dev_irc_summary_test, http_test, delivery recorder and durable-ledger recovery tests.",manual,39,0,01c9b1cc199713d5690d8093ea1a49be92edf8a2de5da5d5eaf7b2a1f3fb7aa9,no,,
futon3c,futon3c/holes/missions/M-codex-sorry-loop.md,M-codex-sorry-loop,open,"L4: Status: **CHARTERED at Joe's direction** (this conversation: ""produce a",,,"chartered at joe's direction** (this conversation: ""produce a",no,2026-08-01T17:16:18+01:00,e0adbc3a8739e134be0f28227d5ed56e8603c1cc,51,4,"Status: **CHARTERED at Joe's direction** (this conversation: ""produce a",Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,04f91ce40dc8cbc6ec4fb709fd1cbdf70c0fe12b3e67848e7647a26b95786fb3,yes,Open; last Git touch 2026-08-01 UTC (51 days before census date).,
futon3c,futon3c/holes/missions/M-cyder.md,M-cyder,open,"L2: Status: parked | L4: ## Status: IN-PROGRESS — Phase 0 done (audit + registration, 17 tests, 2026-03-01). Phase 1 (ops surface) scoped, not yet started. | L70: **Lifecycle**: Clean. All implement `PeripheralRunner` protocol | L80: **Lifecycle**: Ad-hoc. Stop-fns stored in atoms (`!tickle`, `!tickle-conductor`).","L70: Clean. All implement `PeripheralRunner` protocol | L80: Ad-hoc. Stop-fns stored in atoms (`!tickle`, `!tickle-conductor`). | L90: Mixed. Codex WS bridge has a stop-fn via `stop-agents!`. | L100: Mostly clean. Stop-fns stored in system atoms (`!f3c-sys`, | L109: No explicit stop for any of them. Callback-based; torn | L120: Clean for mission-control (start/stop/list/resume). Agent",,parked,no,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,2,Status: parked,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,0d86cb4137768c0ffb212e420cdde94e04380fe2f90ba514194e0b0351e2b31e,yes,Open; last Git touch 2026-05-03 UTC (141 days before census date).,
futon3c,futon3c/holes/missions/M-diagramprover.md,M-diagramprover,open,L2: Status: active — programme of work adopted 2026-08-02 (see §Programme of Work below) | L6: **Status:** VERIFY,L6 (status phase mentions): VERIFY,"L171: Joe (architecture + Bayesian model), with Claude/Codex for",active — programme of work adopted 2026-08-02 (see §programme of work below),no,2026-08-15T19:39:37+00:00,15a51bee9fef7a148b1db5c50c50ba620fb80039,37,2,Status: active — programme of work adopted 2026-08-02 (see §Programme of Work below),Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,0,05109adac3ef3ba771d6f8593092e23d7d9b55ee5411a6714a6f73ae7a1bdbe7,yes,Open; last Git touch 2026-08-15 UTC (37 days before census date).,
futon3c,futon3c/holes/missions/M-dionysus-winddown.md,M-dionysus-winddown,open,L3: **Status:** HEAD complete; IDENTIFY complete; MAP substantially complete (2026-08-14),"L3 (status phase mentions): HEAD, IDENTIFY, MAP",,head complete; identify complete; map substantially complete (2026-08-14),yes,2026-08-14T18:01:15+01:00,2b0101eda3d1f0bca41bd1283770daa579a67ece,38,4,"**Gate:** operator-decision — placement and sensitivity of raw session history (`~/.claude`, `~/.codex`): live mirror on a Linode, encrypted archive, or offline copy?",HEAD/IDENTIFY and most MAP completed; no terminal lifecycle claim.,manual,0,7,c57be12323645df4eeac1795d5007de068cd357ef23da8d7f436fc06519706ea,yes,Open; last Git touch 2026-08-14 UTC (38 days before census date).,
futon3c,futon3c/holes/missions/M-dispatch-peripheral-bridge.md,M-dispatch-peripheral-bridge,closed-witnessed,L2: Status: archived,,,archived,yes,2026-05-03T18:36:43+01:00,5f18bc2f286bcb7310024e103a1ae9589cd42198,141,377,- [x] Full pipeline → peripheral → receipt works end-to-end,"All 25 implementation/integration checks marked met including each exit function, proof-tree and regression checks; session/dispatch source pointers and 342-test result recorded.",manual,25,0,879a6ad6123a5015131bffafeefe22425ef69946e9465a615570b14025fd8bf1,no,,
futon3c,futon3c/holes/missions/M-federated-agency-hardening.md,M-federated-agency-hardening,open,L4: Status: IDENTIFY — diagnosis recorded (Checkpoint 1). Cross-box federation routing,L4 (status phase mentions): IDENTIFY,,identify — diagnosis recorded (checkpoint 1). cross-box federation routing,no,2026-07-13T17:32:36+01:00,4b7012452fc913522c648271ef55c7bc437e3f07,70,4,Status: IDENTIFY — diagnosis recorded (Checkpoint 1). Cross-box federation routing,Nonterminal stated status/lifecycle; no reviewed whole-document closure or retirement record.,nonterminal-header,0,4,06672d95fa7ea06d2b4026c7f8976141a0582c94945955286f8a329b7a843943,yes,Open; last Git touch 2026-07-13 UTC (70 days before census date).,
